dataset,controller,seed,step,reference_shift,certified_margin,certified_slack,anchor_value,candidate_value,delta_loss,delta_benefit,delta_violation,gate_tau,activated,anchor_preserved,post_switch_violation,rejected_candidates,reject_safety,reject_loss,reject_benefit,reject_violation,candidate_count,safe_nonempty,fallback,L_before,drift,success,slack_quantile,shift_bucket
verified,camc_static_anchor,0,122,0.11279498249793252,-0.014159773157699451,0.08234298194807355,1.6471001356748507,1.3194866683484971,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.41171110299510677,0.0,Q5,low
verified,camc_static_anchor,0,123,0.11279498249793252,-0.12696595966094792,0.013647345880696826,1.7747078170744122,1.5600336669470793,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3404935892304666,0.0,Q4,low
verified,camc_static_anchor,0,124,0.11279498249793252,,-0.02940717611057586,1.7858883597589308,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3294682666591984,0.0,Q3,low
verified,camc_static_anchor,0,125,0.11279498249793252,,-0.09742463796461405,1.8862778703951546,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.208253750738904,0.0,Q2,low
verified,camc_static_anchor,0,126,0.11279498249793252,,-0.10635259054964985,1.8091356158801586,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.33036474457888726,1.0,Q1,low
verified,camc_static_anchor,0,127,0.11279498249793252,-0.02192758867536665,0.048839842510424614,1.6468401023976227,1.3276537843240774,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.44239726721767353,0.0,Q5,low
verified,camc_static_anchor,0,128,0.11279498249793252,-0.3408884054727122,0.052169793450777435,1.7801752444132066,1.7801752444132066,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.3385507757361407,0.0,Q5,low
verified,camc_static_anchor,0,129,0.11279498249793252,-0.13044354998654661,0.05415698085453356,1.7571905458974901,1.546806227986637,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.38240191127277057,0.0,Q5,low
verified,camc_static_anchor,0,130,0.11279498249793252,,0.04150600362289168,1.8135421777365288,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31622217259216134,0.0,Q4,low
verified,camc_static_anchor,0,131,0.11279498249793252,,0.020618704263195786,1.8059278533390601,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.35559912988654563,1.0,Q4,low
verified,camc_static_anchor,0,132,0.11279498249793252,-0.019306584632721724,0.0772386458778122,1.7350934626156886,1.4144452713590412,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3864727320697053,0.0,Q5,low
verified,camc_static_anchor,0,133,0.11279498249793252,-0.00878129545713946,0.019964906828464524,1.6828545154009797,1.3518115019707941,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.35622218725107696,0.0,Q4,low
verified,camc_static_anchor,0,134,0.11279498249793252,-0.12701011082391434,0.00652442809180831,1.7483953473555485,1.53563386506999,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.38287384121246726,0.0,Q4,low
verified,camc_static_anchor,0,135,0.11279498249793252,-0.12573409050465534,0.0027872364841377006,1.7621961836507987,1.5482875602687811,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.36289357689017204,0.0,Q3,low
verified,camc_static_anchor,0,136,0.11279498249793252,,-0.03149932243984288,1.796905227736003,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2674837334093391,0.0,Q3,low
verified,camc_static_anchor,0,137,0.11279498249793252,,-0.07592143833754128,1.8152940333770646,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2867709648688055,0.0,Q2,low
verified,camc_static_anchor,0,138,0.11279498249793252,,-0.10789416201875346,1.8142518162844194,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3206186467813785,1.0,Q1,low
verified,camc_static_anchor,0,139,0.11279498249793252,,-0.0256767755253402,1.7864875833388025,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2454943637258708,0.0,Q3,low
verified,camc_static_anchor,0,140,0.11279498249793252,,-0.01992456896674144,1.681317079784362,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.40032685608280194,1.0,Q3,low
verified,camc_static_anchor,0,141,0.11279498249793252,-0.01734684024054506,0.06746533589927761,1.7199427904709867,1.3990800922249824,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4116632230816868,1.0,Q5,low
verified,camc_static_anchor,0,142,0.11279498249793252,-0.010930711772393797,0.13786954784160876,1.683560949363912,1.3565545609832994,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.42774944242135,0.0,Q5,low
verified,camc_static_anchor,0,143,0.11279498249793252,-0.006091009826622362,0.0678385617769316,1.7020676752289068,1.370295294686246,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3481005534349454,0.0,Q5,low
verified,camc_static_anchor,0,144,0.11279498249793252,-0.011798117368097327,0.04141704069045049,1.6650044433153421,1.339044880687259,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3891395052104761,0.0,Q4,low
verified,camc_static_anchor,0,145,0.11279498249793252,,-0.00023503702236549184,1.8000865615417145,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.34410021023283827,1.0,Q3,low
verified,camc_static_anchor,0,146,0.11279498249793252,-0.016748823562494353,0.07639734176376733,1.7231926669809134,1.4025813758137142,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3887884723743737,0.0,Q5,low
verified,camc_static_anchor,0,147,0.11279498249793252,-0.01747730541338932,0.052396341062219354,1.7316509998816352,1.4118597997210944,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3921859517579694,0.0,Q5,low
verified,camc_static_anchor,0,148,0.11279498249793252,-0.019547024642751487,0.0329992179422296,1.7414792187392687,1.4238562225941087,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4107146317227824,1.0,Q4,low
verified,camc_static_anchor,0,149,0.11279498249793252,-0.007836964212743158,0.13804736859750388,1.598786262902222,1.2698118495990518,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4351178089309838,0.0,Q5,low
verified,camc_static_anchor,0,150,0.11279498249793252,-0.00305964923351687,0.057205832756802244,1.6181206457599677,1.2844400387330839,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3620912555451093,0.0,Q5,low
verified,camc_static_anchor,0,151,0.11279498249793252,,-0.0004288453009365645,1.7910541832729125,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3150382950632854,0.0,Q3,low
verified,camc_static_anchor,0,152,0.11279498249793252,,-0.005320233760462978,1.7608667988719973,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3569959058338026,0.0,Q3,low
verified,camc_static_anchor,0,153,0.11279498249793252,-0.018068702724971686,0.08054100106539908,1.5874524027433534,1.2687401157098162,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.45131387858986877,0.0,Q5,low
verified,camc_static_anchor,0,154,0.11279498249793252,-0.22873226720238554,0.059204695974986676,1.7748654542850917,1.6669591398716905,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3562969593641454,0.0,Q5,low
verified,camc_static_anchor,0,155,0.11279498249793252,-0.3365152727045253,0.03241108000586146,1.7943630131745076,1.7943630131745076,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.3348658056112029,0.0,Q4,low
verified,camc_static_anchor,0,156,0.11279498249793252,,-0.038338187385151934,1.812649773821131,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.29128802783348734,0.0,Q2,low
verified,camc_static_anchor,0,157,0.11279498249793252,,-0.08775644308811414,1.7923811060561048,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.347467383734404,1.0,Q2,low
verified,camc_static_anchor,0,158,0.11279498249793252,,-0.1468154725347099,1.944203117051355,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1413308508803532,0.0,Q1,low
verified,camc_static_anchor,0,159,0.11279498249793252,,-0.005807960975607651,1.6767457979701546,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.34310123874278603,0.0,Q3,low
verified,camc_static_anchor,0,160,0.11279498249793252,,-0.006949177697081921,1.7610229708480316,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.35457312134344143,0.0,Q3,low
verified,camc_static_anchor,0,161,0.11279498249793252,,-0.004320072701173516,1.758661685557391,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3634991897545393,0.0,Q3,low
verified,camc_static_anchor,0,162,0.11279498249793252,-0.3355025569997282,0.008034986656251464,1.623772964301707,1.623772964301707,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.37868555422637584,0.0,Q4,low
verified,camc_static_anchor,0,163,0.11279498249793252,,-0.004319768131700319,1.7642783075533155,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.35399339868123153,0.0,Q3,low
verified,camc_static_anchor,0,164,0.11279498249793252,,-0.005739289271797787,1.772208592271866,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3395261790302303,0.0,Q3,low
verified,camc_static_anchor,0,165,0.11279498249793252,,-0.004198710573347086,1.710091088671758,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.40599104388971946,1.0,Q3,low
verified,camc_static_anchor,0,166,0.11279498249793252,-0.014302267449492478,0.08081504915499371,1.7149321480596391,1.3949002951735507,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4110986352508716,0.0,Q5,low
verified,camc_static_anchor,0,167,0.11279498249793252,-0.015106080427930546,0.055500182208764404,1.7374147231872092,1.418251677260994,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.41480107496837526,1.0,Q5,low
verified,camc_static_anchor,0,168,0.11279498249793252,-0.013313679121970956,0.044269714236586113,1.754382941395004,1.4337144453482804,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3906412105011442,1.0,Q4,low
verified,camc_static_anchor,0,169,0.11279498249793252,-0.009396122668014262,0.10921375248728651,1.694010623023863,1.3695854661828066,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.41996196312186407,0.0,Q5,low
verified,camc_static_anchor,0,170,0.11279498249793252,-0.01057904746385846,0.14304583737828225,1.5767550766324223,1.2535484218004238,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4566294737335486,0.0,Q5,low
verified,camc_static_anchor,0,171,0.11279498249793252,-0.009968402480704686,0.11206697251044823,1.6714060868545648,1.3474692801442754,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4051648918891156,0.0,Q5,low
verified,camc_static_anchor,0,172,0.11279498249793252,-0.22665610704829875,0.07297676882311412,1.7725199327398793,1.6653589728176703,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.34948263273048535,0.0,Q5,low
verified,camc_static_anchor,0,173,0.11279498249793252,-0.015468526576430996,0.03753580293836589,1.749258773053768,1.4310101448140815,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4031065569013691,1.0,Q4,low
verified,camc_static_anchor,0,174,0.11279498249793252,-0.009259019339011965,0.10098619800935921,1.6979959835888445,1.374015007760215,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.43042965814712536,1.0,Q5,low
verified,camc_static_anchor,0,175,0.11279498249793252,-0.11665598771246827,0.02871191207139022,1.7717082449365693,1.5553791479116172,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3328582381361324,0.0,Q4,low
verified,camc_static_anchor,0,176,0.11279498249793252,-0.010388190831334798,0.055403832598503344,1.74620580046247,1.4236222938826193,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3970261820719148,1.0,Q5,low
verified,camc_static_anchor,0,177,0.11279498249793252,0.0013179083378266343,0.1500319929798486,1.526168808436205,1.1920452557003458,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.5239496008838601,1.0,Q5,low
verified,camc_static_anchor,0,178,0.11279498249793252,-0.005693545456287863,0.07327732297632739,1.7195826016804665,1.3926575246881654,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.40496448065266527,1.0,Q5,low
verified,camc_static_anchor,0,179,0.11279498249793252,0.0027112220779434426,0.1086508287920862,1.7004116680184904,1.3652205969792688,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.41548239131970616,0.0,Q5,low
verified,camc_static_anchor,0,180,0.11279498249793252,-0.00784798166299372,0.1301902607014267,1.6633946631567016,1.3387526910978624,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.43750950871961114,0.0,Q5,low
verified,camc_static_anchor,0,181,0.11279498249793252,0.028439314295681084,0.1335628120744346,0.7208441004077261,0.3597915465739103,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.39906183338023093,1.0,Q5,low
verified,camc_static_anchor,0,182,0.11279498249793252,-0.002904417164302453,0.05667442965549771,1.7392108859136088,1.4098288972079471,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3279203136051056,0.0,Q5,low
verified,camc_static_anchor,0,183,0.11279498249793252,-0.0016157627569416966,0.07755832809377528,1.581091383052449,1.2505575847055839,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.44673416772027574,1.0,Q5,low
verified,camc_static_anchor,0,184,0.11279498249793252,0.003980068571901918,0.16880668328885845,1.5022588996388684,1.1663656880125703,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.4588438140993323,0.0,Q5,low
verified,camc_static_anchor,0,185,0.11279498249793252,-0.11414657379139348,0.05228215324843044,1.762383646742024,1.5446050761368963,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3362519867631068,0.0,Q5,low
verified,camc_static_anchor,0,186,0.11279498249793252,-0.01295305592338003,0.02155174683607275,1.730277888963961,1.4112982694809568,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.37731512293949754,0.0,Q4,low
verified,camc_static_anchor,0,187,0.11279498249793252,-0.014678322440603075,0.06510039947178636,1.6394636917265768,1.3222333750041513,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4267755758523062,0.0,Q5,low
verified,camc_static_anchor,0,188,0.11279498249793252,-0.2227770243582331,0.05608838872768984,1.742434351944152,1.6333460516768434,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.33419107397497,0.0,Q5,low
verified,camc_static_anchor,0,189,0.11279498249793252,-0.33183486749038116,0.03629634497810319,1.7889563135643611,1.7889563135643611,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.32944987295493766,0.0,Q4,low
verified,camc_static_anchor,0,190,0.11279498249793252,-0.11758571188590555,0.04965926015617561,1.7586912450264156,1.5444341167191105,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.37937171350723403,0.0,Q5,low
verified,camc_static_anchor,0,191,0.11279498249793252,,-0.008306298944152246,1.833797132235193,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2622733039462687,0.0,Q3,low
verified,camc_static_anchor,0,192,0.11279498249793252,,-0.020893149225576835,1.7745788719342694,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.33281638576227246,0.0,Q3,low
verified,camc_static_anchor,0,193,0.11279498249793252,,-0.06579317548444674,1.7552482715236508,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.25191780320661145,0.0,Q2,low
verified,camc_static_anchor,0,194,0.11279498249793252,,-0.052619121173615335,1.701439183137594,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.35844480928114203,0.0,Q2,low
verified,camc_static_anchor,0,195,0.11279498249793252,,-0.08732768241343081,1.8023302118940385,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.32491588454747755,1.0,Q2,low
verified,camc_static_anchor,0,196,0.11279498249793252,,-0.010298363621154105,1.7653459926515904,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.32903946071605367,0.0,Q3,low
verified,camc_static_anchor,0,197,0.11279498249793252,-0.011575673546169563,0.01747348719649955,1.621501217641862,1.3019898367685143,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4155761204950044,0.0,Q4,low
verified,camc_static_anchor,0,198,0.11279498249793252,-0.010633887049291413,0.003955262417378536,1.731002334661712,1.4107694132714095,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3534690444941457,0.0,Q3,low
verified,camc_static_anchor,0,199,0.11279498249793252,-0.012318732696839918,0.035246268673255976,1.7468915167674888,1.4283517339001996,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.39213415463305135,0.0,Q4,low
verified,camc_static_anchor,0,200,0.11279498249793252,,0.034993263635797134,1.8084571084350733,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.34490283946351746,1.0,Q4,low
verified,camc_static_anchor,0,201,0.11279498249793252,-0.011127969090529044,0.06478741287504122,1.7441922812961368,1.4250957722615156,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.36380464750155667,0.0,Q5,low
verified,camc_static_anchor,0,202,0.11279498249793252,-0.33017089095144525,0.0422459450879743,1.793305391649061,1.793305391649061,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.30237136678193743,0.0,Q4,low
verified,camc_static_anchor,0,203,0.11279498249793252,-0.004258785765096751,0.01354140696928463,1.6153932395391932,1.2895070816214995,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.41738947758260275,1.0,Q4,low
verified,camc_static_anchor,0,204,0.11279498249793252,-0.005669290863627552,0.1079729046806734,1.6875530268346506,1.3635188390446424,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.40629837463186963,0.0,Q5,low
verified,camc_static_anchor,0,205,0.11279498249793252,-0.014821420107636263,0.05935872908417818,1.7433765637020702,1.428518770406437,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.37702634621802,0.0,Q5,low
verified,camc_static_anchor,0,206,0.11279498249793252,-0.010817152526110207,0.04895101667582291,1.744642130883299,1.4258191175490231,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3776307136835996,0.0,Q5,low
verified,camc_static_anchor,0,207,0.11279498249793252,-0.01868799071015642,0.0772528557139357,1.7122456960247432,1.4013296916387774,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.35657432907527625,0.0,Q5,low
verified,camc_static_anchor,0,208,0.11279498249793252,,0.007479641637008122,1.8559600271278367,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2629189281302672,1.0,Q4,low
verified,camc_static_anchor,0,209,0.11279498249793252,-0.012005676366310114,0.12089109760379674,1.6950198071015923,1.3778301986482326,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.41778527237461655,0.0,Q5,low
verified,camc_static_anchor,0,210,0.11279498249793252,-0.016781127209282543,0.06343263960527008,1.7381890143572682,1.4256245058874255,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.395012759824334,0.0,Q5,low
verified,camc_static_anchor,0,211,0.11279498249793252,,0.06420464405909775,1.802492903190292,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.32034057919624087,0.0,Q5,low
verified,camc_static_anchor,0,212,0.11279498249793252,,0.055762699806241836,1.8066118247234446,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31736735560240376,0.0,Q5,low
verified,camc_static_anchor,0,213,0.11279498249793252,-0.32929840918971287,0.038865053796288795,1.7941206835405799,1.7941206835405799,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.35651280959084536,1.0,Q4,low
verified,camc_static_anchor,0,214,0.11279498249793252,-0.008469613440321044,0.10392628532639162,1.7181888777798437,1.3978432808548853,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.424888967425521,1.0,Q5,low
verified,camc_static_anchor,0,215,0.11279498249793252,-0.0037707110999588567,0.1423019324654398,1.6798189876695513,1.355101873682539,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4651260068970109,1.0,Q5,low
verified,camc_static_anchor,0,216,0.11279498249793252,0.0022788430780579794,0.12254526304375712,1.6982994170407795,1.3676964031621648,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.490305671795336,1.0,Q5,low
verified,camc_static_anchor,0,217,0.11279498249793252,0.012890513781463775,0.1944490829113162,1.4229423565133092,1.0817995773702453,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.5320428597565724,1.0,Q5,low
verified,camc_static_anchor,0,218,0.11279498249793252,0.007622060682903997,0.15793109634102523,1.591616301411882,1.2558728927394234,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.46582700512754627,0.0,Q5,low
verified,camc_static_anchor,0,219,0.11279498249793252,-0.002398041211324975,0.06521423444144897,1.7307928253496565,1.4050038466325334,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3545625151878239,0.0,Q5,low
verified,camc_static_anchor,0,220,0.11279498249793252,0.003187112256498481,0.08552107665548181,1.57421186548065,1.242890093362908,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.43759818049447474,0.0,Q5,low
verified,camc_static_anchor,0,221,0.11279498249793252,-0.007171265580102948,0.03243968959447552,1.7177106630067456,1.396711893316798,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3844961507345631,0.0,Q4,low
verified,camc_static_anchor,0,222,0.11279498249793252,,-0.00464045862536977,1.7851026533156713,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31200229697804466,0.0,Q3,low
verified,camc_static_anchor,0,223,0.11279498249793252,,-0.0038728325483178283,1.699025325764863,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3068723061155392,0.0,Q3,low
verified,camc_static_anchor,0,224,0.11279498249793252,,-0.0044638942634156464,1.7727835589491086,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.35805492740306094,1.0,Q3,low
verified,camc_static_anchor,0,225,0.11279498249793252,-0.00893403754995592,0.03534978890403684,1.7657429267715117,1.447024514478359,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3664161772667268,1.0,Q4,low
verified,camc_static_anchor,0,226,0.11279498249793252,-0.0011593721324853479,0.11743506365125264,1.6992916088462342,1.3729345442975067,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3960029670669745,0.0,Q5,low
verified,camc_static_anchor,0,227,0.11279498249793252,-0.003572519402985863,0.038257462302228484,1.7558101465729103,1.431872476910146,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3724532221719442,1.0,Q4,low
verified,camc_static_anchor,0,228,0.11279498249793252,-0.004209308435037196,0.14673077795781958,1.6604920800089162,1.3373701507875566,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.4399269844387642,0.0,Q5,low
verified,camc_static_anchor,0,229,0.11279498249793252,-0.0015629348137938814,0.11733382658363134,1.6620460065636646,1.3361079726133023,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.39270433905710245,0.0,Q5,low
verified,camc_static_anchor,0,230,0.11279498249793252,-0.003279935226423447,0.08123587311166347,1.6769240143022415,1.3527421372539146,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.36843237033006115,0.0,Q5,low
verified,camc_static_anchor,0,231,0.11279498249793252,-0.11564912268233973,0.04976416261552885,1.7624560469369948,1.5506955023408813,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.35537342439325703,0.0,Q5,low
verified,camc_static_anchor,0,232,0.11279498249793252,-0.008946689428168064,0.01747134193782074,1.745770002909267,1.4273235698234394,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3606139101632175,0.0,Q4,low
verified,camc_static_anchor,0,233,0.11279498249793252,-0.3274338263949812,0.023560951041365574,1.7817371083323132,1.7817371083323132,,,,,0.0,1.0,,0,0,0,0,0,1,1.0,0.0,0.0,-0.36146323209639547,1.0,Q4,low
verified,camc_static_anchor,0,234,0.11279498249793252,0.0008748947525556439,0.11263812582994737,1.5943205436323018,1.2666081998358578,,,,,1.0,0.0,0.0,0,0,0,0,0,2,1.0,0.0,0.0,-0.512935060072387,1.0,Q5,low
verified,camc_static_anchor,0,235,0.11279498249793252,-0.0017788609779507691,0.11517291790149627,1.6977026819743577,1.3728213776807474,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.40860100890131035,0.0,Q5,low
verified,camc_static_anchor,0,236,0.11279498249793252,-0.004719096530771516,0.14855613089928646,1.5728983314459748,1.2509459507703493,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.45297242913237257,0.0,Q5,low
verified,camc_static_anchor,0,237,0.11279498249793252,-0.21846986066056318,0.07588699081023506,1.7789163985971415,1.6705485985112156,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.26799505727711165,0.0,Q5,low
verified,camc_static_anchor,0,238,0.11279498249793252,-0.011969786792774495,0.03405656292376946,1.7602507341095286,1.4455989465750325,,,,,0.0,1.0,,1,0,0,0,0,2,1.0,0.0,0.0,-0.3420136259245533,0.0,Q4,low
